,system_id,time,instantaneous_power_W,temperature_C,voltage,latitude,longitude,alnid,alnip,aluvd,aluvp,bld,blh,cape,cbh,cdir,cp,crr,csf,d2m,deg0l,dndza,dndzn,dwi,fdir,hcc,ie,ilspf,ishf,kx,lcc,lsf,lsp,lsrr,mcc,pev,ptype,skt,slhf,sp,ssr,ssrc,ssrd,ssrdc,str,strc,strd,strdc,t2m,tcc,tciw,tclw,tcwv,tisr,totalx,tp,tsr,tsrc,ttr,ttrc,u10,u100,u10n,uvb,v10,v100,wind
3426,28136,2022-01-01 10:15:00,1116.0,,224.0666666666667,40.5,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427,28136,2022-01-01 10:00:00,1020.0,,225.86666666666667,40.5,17.75,0.15008608,0.1384233,0.040526837,0.03816247,17003.688,518.9458,0.0,,1032418.25,0.0,2.3283064e-10,0.0,283.4425,3230.0142,-0.24058959,-0.24058723,,1018711.25,0.0,-3.3230084e-05,0.0,-58.409607,9.913612,0.0030519068,0.0,-9.313226e-10,0.0,0.0,-0.00020341703,0.0,289.97104,-285342.25,101553.94,1188092.0,1214972.2,1318750.8,1324104.6,-339723.88,-331282.47,1071087.8,1061200.9,288.41724,0.0030519068,0.0,0.00016760826,13.630951,2025061.8,42.19799,0.0,1677689.5,1701881.4,-966383.4,-961931.75,2.0810437,2.9011788,2.115098,133134.89,-4.295695,-6.5451903,
3428,28136,2022-01-01 15:45:00,852.0,,223.76666666666665,40.5,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,28136,2022-01-01 12:00:00,1656.0,,221.46666666666667,40.5,17.75,0.15006633,0.13841361,0.04055521,0.038176686,20911.938,619.2949,0.0,,1162465.0,0.0,2.3283064e-10,0.0,283.17523,3304.102,-0.27977744,-0.27898943,,1147817.1,0.0,-3.4226905e-05,0.0,-52.028656,6.9832115,0.0,0.0,-9.313226e-10,0.0,0.0,-0.0002648118,0.0,290.94873,-341605.38,101507.766,1323554.5,1351614.5,1467108.5,1468173.2,-351041.88,-335064.12,1085630.1,1078901.2,289.1854,0.0,0.0,5.5789948e-05,13.825056,2204440.0,42.22966,0.0,1844859.9,1871390.6,-971857.25,-966225.25,1.9687322,2.9332232,1.9918845,149581.94,-4.4347897,-6.3856883,
3430,28136,2022-01-01 08:15:00,24.0,,223.33333333333331,40.5,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,28136,2022-01-01 13:30:00,1704.0,,222.53333333333333,40.5,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,28136,2022-01-01 11:45:00,548.0,,220.7,40.5,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,28136,2022-01-01 16:30:00,104.0,,220.6,40.5,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,28136,2022-01-01 14:45:00,1296.0,,224.66666666666663,40.5,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,28136,2022-01-01 13:00:00,1932.0,,222.76666666666665,40.5,17.75,0.15006633,0.13841361,0.04055521,0.038176686,22607.625,683.2634,0.0,,965566.5,0.0,2.3283064e-10,0.0,283.03958,3376.5105,-0.27125666,-0.2712273,,920601.1,0.0,-2.7293274e-05,0.0,-25.41095,3.1375313,0.0,0.0,-9.313226e-10,0.0,0.0,-0.00023582706,0.0,290.15036,-303128.25,101469.29,1111805.5,1145580.2,1234614.8,1250326.8,-327734.62,-334283.12,1102831.4,1079777.4,289.0091,0.0,0.0,0.000111699104,13.893162,1936606.5,41.390453,0.0,1585679.4,1619316.8,-967730.5,-965608.0,2.0910068,3.333776,2.0906365,125325.625,-4.597576,-7.06729,
3436,28136,2022-01-01 12:15:00,1752.0,,221.36666666666667,40.5,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,28136,2022-01-01 13:45:00,1596.0,,224.46666666666667,40.5,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,28724,2022-01-01 14:00:00,1394.6666666666667,30.03333333333333,236.66666666666663,46.0,9.25,0.14373884,0.13946837,0.041406393,0.039612293,2859.4375,46.239746,0.0,,642085.6,0.0,2.3283064e-10,0.0,275.79468,2982.6497,0.4898039,0.61953014,,642806.1,0.046633005,-7.055205e-07,0.0,2.8070374,-17.928997,0.0,0.0,-9.313226e-10,0.0,0.0,-6.0750754e-05,0.0,279.4995,-61282.0,92154.766,659522.6,671707.4,873677.6,870155.25,-352060.28,-363159.47,907769.0,910500.4,283.79724,0.046633005,2.8133392e-05,-1.1920929e-07,4.794094,1350503.9,29.202162,0.0,974495.1,986905.75,-925423.1,-930080.4,-0.66243935,-0.93154013,-0.16887915,82243.41,-1.3548355,-1.1191255,
3439,28724,2022-01-01 12:45:00,3318.5,33.0,236.85,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,28724,2022-01-01 08:00:00,1333.0,16.3,236.5,46.0,9.25,0.1437191,0.13944903,0.04137802,0.039569646,12930.0,24.217773,0.0,,58832.25,0.0,2.3283064e-10,0.0,270.27148,2988.155,0.26048836,0.47118118,,56998.5,0.3572704,-5.290931e-07,0.0,7.364868,-20.844227,0.0,0.0,-9.313226e-10,0.0,0.0,-2.0806328e-06,0.0,270.92297,-24718.125,92141.94,81042.75,76368.0,110527.5,110974.5,-181202.0,-193621.44,875285.6,875683.6,275.40256,0.3572704,0.0013507605,-1.1920929e-07,4.866741,247782.5,30.102724,0.0,163475.25,159873.0,-847202.94,-857008.7,-1.1334236,-0.87775165,-0.32833177,11836.953,-2.479057,-2.4020824,
3441,28724,2022-01-01 11:30:00,4517.5,34.0,237.1,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,28724,2022-01-01 13:15:00,2657.333333333333,32.0,237.26666666666665,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,28724,2022-01-01 11:45:00,4393.5,34.05,236.95,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,28724,2022-01-01 14:45:00,786.0,28.25,235.5,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,28724,2022-01-01 08:30:00,837.0,18.7,236.03333333333333,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,28724,2022-01-01 13:30:00,2227.333333333333,31.33333333333333,237.26666666666665,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,28724,2022-01-01 14:15:00,1043.6666666666667,29.33333333333333,236.2,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,28724,2022-01-01 13:45:00,1705.5,30.55,237.2,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,28724,2022-01-01 12:00:00,4166.666666666667,33.96666666666667,236.83333333333331,46.0,9.25,0.14373884,0.13944903,0.041392207,0.039598078,3810.6875,59.388428,0.0,,981605.75,0.0,2.3283064e-10,0.0,273.19928,2983.7693,0.66862285,0.6958749,,979739.5,0.19786978,-7.886163e-06,0.0,3.61734,-17.04406,0.0,0.0,-9.313226e-10,0.0,0.0,-0.00012186007,0.0,281.17557,-131929.75,92206.07,935698.1,953681.25,1256803.0,1254908.0,-359883.38,-357075.9,906682.4,905558.6,282.67493,0.19786978,0.00028139353,-1.1920929e-07,5.0744667,1807509.6,29.774168,0.0,1321990.8,1339648.5,-923956.56,-922028.4,-0.90698886,-1.452259,-0.34463942,123463.55,-1.8531308,-2.317873,
3450,28724,2022-01-01 10:30:00,4530.666666666667,31.0,236.5666666666667,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,28724,2022-01-01 10:15:00,2512.5,28.9,236.05,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,28724,2022-01-01 11:00:00,4692.5,33.25,237.1,46.0,9.25,0.14373884,0.13944903,0.041392207,0.039598078,5030.6875,53.177246,0.0,,908402.4,0.0,2.3283064e-10,0.0,273.62393,2985.2625,0.42894104,0.73412395,,891615.5,0.30465567,-9.465191e-06,0.0,5.0555725,-16.874659,0.0,0.0,-9.313226e-10,0.0,0.0,-0.00010078971,0.0,280.447,-103302.25,92243.695,862376.6,883187.75,1168532.6,1173608.6,-337108.44,-331200.25,901850.4,896124.44,280.68524,0.30465567,0.000731647,-1.1920929e-07,4.9870644,1710108.6,30.027514,0.0,1233380.1,1254163.9,-907415.56,-907748.75,-0.8598904,-1.3744372,-0.36728895,114202.34,-1.8974578,-2.661646,
3453,28724,2022-01-01 16:45:00,814.5,26.25,234.1,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,28724,2022-01-01 12:15:00,3926.3333333333335,33.800000000000004,236.46666666666667,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,28724,2022-01-01 12:30:00,3644.6666666666665,33.46666666666667,236.5666666666667,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,28724,2022-01-01 16:15:00,824.6666666666666,26.633333333333336,234.73333333333332,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,28724,2022-01-01 08:45:00,2470.6666666666665,21.266666666666666,236.63333333333333,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,28724,2022-01-01 09:45:00,4120.5,29.8,236.65,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,28724,2022-01-01 15:30:00,807.3333333333334,27.133333333333336,234.83333333333331,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,28724,2022-01-01 15:45:00,789.6666666666666,26.9,234.7,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,28724,2022-01-01 10:00:00,2620.333333333333,29.1,236.4,46.0,9.25,0.14373884,0.13944903,0.04137802,0.03958386,7574.1875,37.205322,0.0,,680002.6,0.0,2.3283064e-10,0.0,272.4273,2987.1287,0.4188103,0.660741,,673801.9,0.270566,-7.3921547e-06,0.0,5.1365967,-17.226105,0.0,0.0,-9.313226e-10,0.0,0.0,-6.936572e-05,0.0,278.75208,-77438.125,92207.78,672741.5,684374.1,914815.4,914873.25,-302575.72,-292273.72,889666.2,887049.6,277.67712,0.270566,0.00059098005,-1.1920929e-07,4.752098,1399397.1,30.150227,0.0,994449.25,1006105.1,-894421.5,-890629.6,-0.67874265,-1.4350924,-0.40352815,87001.16,-1.480938,-2.3297615,
3462,28724,2022-01-01 08:15:00,852.6666666666666,17.533333333333335,236.23333333333332,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,28724,2022-01-01 13:00:00,3128.0,32.7,237.0,46.0,9.25,0.14373884,0.13944903,0.041392207,0.039598078,3211.0,56.00049,0.0,,887422.9,0.0,2.3283064e-10,0.0,274.60892,2982.743,0.48206842,0.67989105,,889345.9,0.122716814,-3.2637327e-06,0.0,1.8549805,-17.463774,0.0,0.0,-9.313226e-10,0.0,0.0,-0.00010776991,0.0,280.98492,-115065.0,92179.56,865835.75,881290.9,1153441.9,1148924.9,-363841.22,-366694.5,909410.5,910455.44,283.83502,0.122716814,0.00025326014,-1.1920929e-07,4.990471,1684736.5,29.461445,0.0,1233380.1,1248907.8,-928492.56,-929353.4,-0.74939024,-1.2027717,-0.26944304,111995.734,-1.7063935,-1.8552157,
3464,28724,2022-01-01 09:15:00,3919.0,26.55,236.6,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,28724,2022-01-01 16:00:00,814.3333333333334,26.73333333333333,234.8,46.0,9.25,0.14373884,0.13946837,0.04142058,0.03962651,2652.6875,32.04248,0.0,,38686.875,0.0,2.3283064e-10,0.0,273.66464,2982.0898,0.30584103,0.5900135,,38647.375,0.0,3.001187e-07,0.0,8.215668,-18.599018,0.0,0.0,-9.313226e-10,0.0,0.0,1.4484394e-06,0.0,272.35178,2137.875,92148.78,59793.75,56725.25,78830.25,78359.0,-261215.16,-286888.94,888232.75,894709.25,280.24606,0.0,0.0,-1.1920929e-07,4.3502655,184159.5,28.796413,0.0,123641.0,120598.25,-891300.94,-902673.4,-0.7059148,-0.66488636,-0.16797316,8580.344,-1.764477,-1.0903953,
3466,28724,2022-01-01 11:15:00,4666.0,33.766666666666666,237.23333333333332,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,28724,2022-01-01 10:45:00,4578.0,32.26666666666667,236.76666666666665,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,28724,2022-01-01 09:30:00,3689.6666666666665,28.1,236.63333333333333,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,28724,2022-01-01 16:30:00,819.3333333333334,26.433333333333334,234.76666666666665,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,28724,2022-01-01 14:30:00,848.0,28.73333333333333,235.83333333333331,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,28724,2022-01-01 15:15:00,807.5,27.4,235.45,46.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,28724,2022-01-01 09:00:00,3261.0,23.96666666666667,236.63333333333333,46.0,9.25,0.1437191,0.13944903,0.04137802,0.03958386,10386.5,24.540527,0.0,,346834.12,0.0,2.3283064e-10,0.0,272.4409,2988.155,0.31361574,0.5385893,,336479.38,0.5301451,-3.607769e-06,0.0,5.72406,-18.482714,0.0,0.0,-9.313226e-10,0.0,0.0,-2.6290829e-05,0.0,275.58685,-44984.125,92174.44,378096.75,385082.88,515841.25,519932.38,-232630.75,-227307.06,887423.56,879502.25,278.91595,0.5301451,0.0011819005,-1.1920929e-07,5.1096573,896505.6,30.152206,0.0,611036.4,619270.75,-864733.0,-866720.5,-0.7195009,-1.0974835,-0.30296433,48036.844,-1.7086864,-1.5748476,
3473,28724,2022-01-01 15:00:00,805.3333333333334,27.73333333333333,235.4333333333333,46.0,9.25,0.14373884,0.13946837,0.041406393,0.039612293,2632.0,37.850586,0.0,,303656.25,0.0,2.3283064e-10,0.0,274.77307,2982.6497,0.4679718,0.5961926,,303927.38,0.01330626,-1.5860132e-07,0.0,5.7443237,-18.265272,0.0,0.0,-9.313226e-10,0.0,0.0,-8.6196815e-06,0.0,275.64725,-7428.25,92149.63,354068.0,358586.62,468226.12,465505.0,-319332.88,-341332.66,899908.25,905715.9,282.69064,0.01330626,0.0,-1.1920929e-07,4.567074,827407.25,29.010172,0.0,576523.4,581018.0,-912770.1,-922604.5,-0.66787374,-0.7427081,-0.1489476,43090.42,-1.4503677,-0.8189434,
3474,28908,2022-01-01 08:15:00,48.66666666666666,19.1,233.2,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,28908,2022-01-01 10:45:00,323.0,23.899999999999995,224.4333333333333,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,28908,2022-01-01 14:30:00,172.66666666666666,23.933333333333334,230.4333333333333,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,28908,2022-01-01 11:30:00,371.3333333333333,24.100000000000005,221.5666666666667,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,28908,2022-01-01 15:15:00,128.33333333333334,23.433333333333334,231.5,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,28908,2022-01-01 10:00:00,366.6666666666667,23.4,231.6,43.0,12.25,0.19744848,0.18609089,0.046726257,0.044956803,977.6875,160.70557,0.20336914,169.12402,852393.1,0.0,2.3283064e-10,0.0,279.6559,3584.8716,-0.59112036,-0.5817642,,683463.75,0.0,-1.7122176e-05,0.13745746,-59.90863,-15.941683,0.72729766,0.0,9.2945993e-07,1.504086e-07,0.0,-7.515232e-05,1.0000458,283.7406,-139653.5,98444.83,842177.75,955088.75,974695.9,1114941.9,-310792.28,-347107.9,995925.06,941386.25,280.68997,0.72729766,0.0,0.038920283,8.281162,1704864.5,29.621765,9.592623e-07,1251486.5,1348116.6,-944624.3,-937597.44,0.5775173,0.7668042,0.71173394,93579.97,-0.7464872,-1.1260604,
3480,28908,2022-01-01 11:00:00,360.0,24.133333333333336,223.26666666666665,43.0,12.25,0.19741887,0.18609089,0.046726257,0.04497102,1122.4375,196.0376,0.0,243.88477,1065010.1,0.0,2.3283064e-10,0.0,279.74545,3585.1514,0.014759511,0.029096305,,832412.1,0.0,-2.2917855e-05,0.10001069,-67.505005,-13.618095,0.5627394,0.0,1.3941899e-06,0.0,0.0,-0.00012396195,1.0000458,284.14075,-222914.38,98404.64,1001360.06,1158920.0,1157093.9,1351044.8,-269547.44,-377998.4,1082023.5,956413.6,281.61713,0.5627394,0.0,0.025555372,7.9304123,1988353.1,29.305082,1.4398247e-06,1450731.0,1595883.4,-963194.5,-953660.3,0.6744313,0.83089256,0.8068619,117319.484,-0.814506,-1.140921,
3481,28908,2022-01-01 13:15:00,304.3333333333333,24.0,228.26666666666665,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,28908,2022-01-01 12:00:00,421.0,24.3,236.6,43.0,12.25,0.19739912,0.1860812,0.046740443,0.04497102,1122.4375,222.65747,0.0,263.9707,1108957.9,0.0,2.3283064e-10,0.0,280.13892,3586.4578,0.27403527,0.2810086,,852708.6,0.0,-2.4814457e-05,0.10001069,-56.01927,-12.424696,0.12714204,0.0,-9.313226e-10,3.0035153e-07,0.0,-0.00014492852,1.0000458,286.132,-253171.75,98378.125,1026500.6,1200469.6,1186310.6,1399318.5,-274894.0,-400236.28,1101790.9,970789.56,282.65445,0.12714204,0.0,0.017279267,7.6023655,2044572.8,28.871624,0.0,1487239.5,1645159.2,-972812.2,-969174.44,0.58838606,0.6947048,0.7244177,121379.97,-0.59974986,-0.7585107,
3483,28908,2022-01-01 16:00:00,37.0,23.5,229.6,43.0,12.25,0.19732015,0.18602315,0.04675463,0.04497102,688.1875,46.5625,0.0,277.08105,37339.625,0.0,2.3283064e-10,0.0,278.6818,3589.7236,0.2280151,0.24577254,,36896.625,0.06854561,5.912152e-07,0.0,4.468109,-14.80138,0.092075735,0.0,-9.313226e-10,0.0,0.0,3.420515e-06,0.0,278.40103,2279.625,98337.94,66094.375,61375.875,77176.5,77812.0,-286304.62,-317347.8,977221.1,971238.8,281.05518,0.145545,0.00014072657,0.014315486,7.0813484,189943.5,28.740993,0.0,133766.0,128628.5,-935467.06,-941890.9,1.0530301,1.340167,0.32306826,8498.328,-1.1714139,-1.725434,
3484,28908,2022-01-01 13:45:00,299.3333333333333,24.3,225.6,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,28908,2022-01-01 13:30:00,322.0,24.2,233.7,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486,28908,2022-01-01 13:00:00,300.0,24.03333333333333,215.83333333333331,43.0,12.25,0.19738925,0.18606186,0.046740443,0.044956803,895.0,221.28613,0.0,287.96094,977692.1,0.0,2.3283064e-10,0.0,280.5649,3587.671,0.30717608,0.3101677,,872940.1,0.0,-2.0544889e-05,0.0,-32.561676,-12.116232,0.14560604,0.0,4.6379864e-07,0.0,0.0,-0.0001398166,0.0,286.42078,-243038.75,98323.41,1005684.0,1074658.4,1161504.0,1253608.8,-347431.22,-406278.72,1037240.25,980178.9,283.86807,0.14560604,0.0,0.018900871,7.379883,1869590.2,28.58859,4.786998e-07,1428116.5,1491710.4,-977518.7,-977624.25,0.81391513,0.9842472,0.9527247,113431.25,-0.5439592,-0.6951059,
3487,28908,2022-01-01 09:30:00,234.33333333333331,22.433333333333334,237.3,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,28908,2022-01-01 11:15:00,375.6666666666667,24.266666666666666,225.9333333333333,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,28908,2022-01-01 09:45:00,302.3333333333333,22.9,237.36666666666667,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,28908,2022-01-01 12:30:00,368.3333333333333,24.33333333333333,226.0,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,28908,2022-01-01 15:30:00,97.33333333333331,23.399999999999995,230.0,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,28908,2022-01-01 08:00:00,27.666666666666668,18.133333333333336,233.46666666666667,43.0,12.25,0.19747809,0.18611991,0.046726257,0.044956803,1184.5,31.71997,0.0,78.461914,151603.62,0.0,2.3283064e-10,0.0,278.52032,3580.7659,-1.000001,-1.000001,,125798.75,0.073245555,-1.6935228e-06,0.106022924,0.15338135,-21.367603,0.12549403,0.0,-9.313226e-10,1.504086e-07,0.0,-2.1228334e-07,1.0000458,278.2274,-696.5,98383.26,197603.62,215580.38,230013.12,263111.5,-210388.19,-237562.81,976342.56,919777.4,278.6877,0.18712708,8.445978e-05,0.034726262,8.357216,547466.1,29.90084,0.0,370331.88,387053.38,-918448.6,-902261.8,0.6508821,1.450033,0.69542634,22550.078,-0.6563049,-1.6838247,
3493,28908,2022-01-01 08:30:00,85.0,20.0,234.5666666666667,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,28908,2022-01-01 09:00:00,170.0,21.433333333333334,239.5,43.0,12.25,0.19746822,0.18611024,0.046726257,0.044956803,998.375,66.809814,0.0,95.19922,510820.0,0.0,2.3283064e-10,0.0,278.3711,3582.912,-0.6088295,-0.6088296,,404825.75,0.024903476,-1.1220647e-05,0.10001069,-26.322525,-19.008617,0.2592129,0.0,4.6379864e-07,3.0035153e-07,0.0,-3.155839e-05,1.0000458,281.80975,-59510.5,98394.375,520909.88,617123.9,605283.1,723693.5,-235130.44,-290074.6,1017126.0,927167.5,278.77744,0.27584577,2.8133392e-05,0.030252695,8.326567,1213463.8,29.835526,4.786998e-07,835703.9,926825.6,-936370.9,-917090.2,0.5729885,1.5541768,0.613888,51752.812,-0.78852135,-1.5263034,
3495,28908,2022-01-01 15:00:00,153.33333333333334,23.5,230.96666666666667,43.0,12.25,0.19735964,0.18603282,0.046740443,0.04497102,667.5,83.9917,0.0,266.20215,316680.12,0.0,2.3283064e-10,0.0,280.17282,3589.1638,0.24018767,0.28769833,,319425.25,0.035554618,-8.5549254e-07,0.0,4.2453003,-13.256535,0.09705034,0.0,-9.313226e-10,0.0,0.0,-2.896355e-05,0.0,281.63232,-54479.5,98331.1,417259.12,411701.5,485797.62,486838.38,-357730.88,-376662.5,974770.4,984019.94,283.41,0.1275388,2.8133392e-05,0.0151542425,7.062052,888948.0,28.681616,0.0,663951.5,657669.5,-959187.2,-968186.8,1.1490384,1.6800649,0.44899964,44903.297,-0.7350233,-1.3063678,
3496,28908,2022-01-01 10:30:00,319.6666666666667,23.8,232.66666666666663,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,28908,2022-01-01 12:15:00,438.0,24.433333333333334,227.23333333333332,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,28908,2022-01-01 16:30:00,7.666666666666667,23.5,228.16666666666663,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,28908,2022-01-01 11:45:00,392.6666666666667,24.23333333333333,231.4333333333333,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,28908,2022-01-01 08:45:00,117.0,20.83333333333333,238.03333333333333,43.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,28908,2022-01-01 14:00:00,230.66666666666663,24.2,231.4,43.0,12.25,0.1973695,0.18605217,0.046740443,0.04497102,812.25,199.34497,0.0,288.51855,691294.25,0.0,2.3283064e-10,0.0,280.2461,3588.7905,0.29700607,0.32436427,,610189.1,0.0,-1.0320873e-05,0.0,1.2472534,-12.414581,0.10342881,0.0,-9.313226e-10,0.0,0.0,-9.4613875e-05,0.0,285.02594,-166013.5,98305.445,743654.0,796600.75,863548.25,931625.4,-362683.94,-401757.16,1007831.8,985569.9,284.0617,0.10342881,0.0,0.016887784,7.1687527,1475436.2,28.596508,0.0,1099244.8,1149917.9,-974329.9,-978776.5,1.1236778,1.4923773,1.1982455,87345.67,-0.5645941,-0.7783247,
